191_S.mikatae	3	0.305244411	0.522554127	-0.457483311	0.434922798	0.186679563	0.034924158	0.164160294	0.009231849	-0.075825556	0.351735617	-0.045648421	0.165323836	0.589905591	0.476995424	0.613048578	0.051289724	0.001261435	-0.039703986	-0.495347731	0.142733551	0.373238457	0.546619366	-0.209677598	-0.133757801	-0.195807923	-0.442539758	-0.098469449	-0.190529175	-0.629068345	0.421560544	0.350165923	0.258423095	0.431844579	0.618311706	0.011041461	-0.083747206	0.275493732
191_S.kudriavzevii	4	0.589375692	0.796770993	0.724584206	1.170756952	0.97077473	0.793282957	0.278258851	0.738119357	1.393013143	0.480310631	0.021175696	0.410603467	0.539801627	0.264106881	0.868069818	0.277404844	0.718282319	0.293801753	-0.072455524	-0.231492327	0.047215435	0.118354414	0.098730626	-0.258629162	-0.047374201	-0.066073172	-0.654611075	-0.058950466	-0.058759203	0.330412519	0.56329195	0.603550957	0.411836302	-0.021504733	0.318884582	0.000572891	0.147270994
201_S.cerevisiae	1	0.746942033	0.694834085	0.537330319	0.299581932	0.094366096	0.355577052	0.412676063	0.8484054	0.004416816	0.228392687	0.631672575	1.867184729	1.129965491	0.963942572	1.346112501	1.154244392	0.451821735	0.528126242	-0.027103523	0.265101622	0.078477898	0.272103285	-0.95791021	0.44417983	0.230495198	0.343948655	0.062992463	0.241257573	-0.156696849	0.408863305	0.378429815	0.665143663	0.431079326	1.417821205	1.423922367	1.181372874	1.301084817
201_S.paradoxus	2	-0.202491755	0.600483342	-0.651925146	0.31590408	-0.451451393	-0.774441344	0.393327506	1.304026987	-0.099458148	1.09374505	0.355422222	0.970883303	1.571860088	1.323814063	1.532536203	0.753400834	0.316154663	-0.148429283	-0.254461468	-0.030318208	0.173497825	0.777326388	0.617531833	0.549263577	0.626705016	0.497322689	0.378722044	0.06186643	-0.035426332	0.483347001	0.794485349	0.173210926	0.200318433	0.472190624	-0.171432105	0.367905815	0.016290199
201_S.mikatae	3	1.045092365	0.604716814	0.101633265	0.380485066	-0.500690669	-0.490371484	0.628063961	1.241710604	0.164307991	0.107611276	0.071086047	2.354169647	2.780167568	1.717424397	1.959456941	0.332786388	-0.031507899	0.907321953	0.194872551	-0.04680635	0.239487753	-0.092042521	0.031322779	0.942922229	0.89286701	1.119442177	0.755779193	0.049738535	0.631622315	0.83202555	0.843080213	0.633885793	0.709784106	0.973716845	0.76406696	0.146002696	0.952255542
201_S.kudriavzevii	4	0.159624972	-0.140157956	-1.021793263	-0.746492683	-1.911433018	-2.309413457	0.621472586	0.44367973	-0.30467104	1.15462095	0.696416883	-0.093297694	0.594804135	0.485410033	1.715692778	1.715049161	2.292127873	0.311533521	0.342016013	-0.646346411	0.14607348	0.300325927	0.795052836	0.242870106	0.167319209	-0.018593197	-0.464217685	-0.025044684	0.012505773	-0.593943952	-1.041334128	-0.457328209	-0.436531794	0.602708544	1.175886482	0.789727578	1.202649188
205_S.cerevisiae	1	-0.820001044	-0.357201422	-0.430278666	-0.234579059	-0.442088799	-0.01850306	-0.184603377	-0.053300752	-0.240788976	-0.179900747	-1.49392548	-0.034860503	-0.140701101	-2.150992208	-1.00041663	-2.647009557	-2.762539963	-0.056564161	-0.344458752	-0.263609615	-0.072618945	-0.288888636	-0.520585354	-0.17163289	-0.273639367	-0.363737295	-0.782201785	-0.377871378	-0.114988939	-0.329649659	0.099812117	-0.014456807	0.056371022	-1.675877598	-2.064124897	-1.513622907	-1.100250896
205_S.paradoxus	2	-0.583887204	-0.705704197	-1.894207926	-0.147937408	-1.033610313	-1.501800318	-0.123554573	0.050718956	0.119510662	0.014112074	-0.88061171	-0.168663124	-0.214667879	-1.236274655	-0.707209055	-1.12657452	-1.013110336	-0.054756721	-0.015339652	-0.045853439	-0.218865905	-0.705020477	-0.373455291	-0.159977818	-0.306111039	-0.690311443	-0.878377253	-0.830092342	-0.023993421	-0.537245214	-0.742610499	-1.106350063	-1.095788868	-0.042363006	-0.389014304	0.226574782	-0.774416635
205_S.mikatae	3	-0.366846233	-0.139473823	-1.279456882	-0.177046691	-0.538786642	-0.450855416	-0.284187144	-0.116218409	-0.280012607	-0.261734921	-0.034531334	0.074008895	0.113931047	-1.199814236	0.193909323	-1.012428107	-1.507247631	-0.340590971	-0.248757349	-0.15009374	-0.362170026	-0.210892547	-0.559310131	-0.46195487	-0.550366121	-0.535606525	-0.489936625	-0.463379501	-1.069394167	-0.060369381	-0.53642995	-0.687262961	-0.651892396	-1.510180762	-0.993912423	-0.892986633	-1.327451543
205_S.kudriavzevii	4	-0.33447709	-0.827255172	-3.743387386	-2.412685604	-5.432965376	-5.971852868	-0.162819049	-0.02142624	0.325581453	-0.475114342	-2.546272101	-0.140997178	-0.130271261	-0.607039516	-0.294587814	-1.999678106	-2.683316323	-0.534995158	-0.084864423	-0.3730686	0.044493994	-0.451300736	-2.326894107	0.063565303	0.049865346	-0.164706822	-0.59165513	-0.280013814	-0.147549178	-5.781650825	-5.524335866	-5.169058177	-5.074279719	-0.750802383	-1.800454326	-0.92570868	-1.661689844
206_S.cerevisiae	1	-0.087277303	0.009782684	-0.435479786	0.085440071	-0.384792578	0.032431915	-0.087738184	-0.009415524	-0.19433873	0.207539334	-1.508158263	-0.006824218	-0.031010501	-2.061470262	-1.056277366	-2.810665901	-2.807526655	-0.135296703	-0.238543036	-0.168493897	0.098667785	-0.187868524	-0.556726598	-0.184102351	-0.244170895	-0.402016168	-0.822260377	-0.407304632	-0.185471186	-0.42011744	0.130499912	-0.013324641	-0.08138325	-1.693402706	-2.115784631	-1.662682274	-1.260615512
206_S.paradoxus	2	-0.431523851	-0.49929897	-1.988885199	-0.120441522	-1.02784743	-1.265795541	-0.153396179	-0.065575985	0.191539297	-0.196099381	-0.953908088	-0.112147939	-0.078469168	-1.238843165	-0.48571028	-1.191262676	-0.946102882	-0.144907085	-0.079096307	-0.159822594	-0.1091103	-0.546638237	-0.360624915	-0.343656436	-0.337804654	-0.667796857	-0.712500723	-0.735201319	0.072490599	-0.491768544	-0.623996035	-0.824426404	-1.036933193	-0.190934361	-0.272861848	0.286895353	-0.900886652
206_S.mikatae	3	-0.103503271	0.038110217	-1.204419366	0.005615208	-0.541319553	-0.435759339	-0.004114313	0.063896465	-0.197513474	0.098760227	-0.038943106	0.051371992	-0.227939378	-0.971417236	-0.028614609	-1.192608814	-1.457709306	-0.491661165	-0.143302183	-0.069197939	-0.626512367	-0.173185876	-0.562377638	-0.465305868	-0.471881473	-0.368703802	-0.555954543	-0.327406819	-1.01510081	-0.030407214	-0.546392626	-0.505784404	-0.30076048	-1.399939405	-0.988932484	-0.790615202	-1.273287588
206_S.kudriavzevii	4	-0.035181527	-0.784901435	-3.818940252	-2.634698574	-5.355657506	-5.907245221	-0.0487608	-0.099519198	-0.015996916	-0.569247197	-2.626928459	-0.011919656	0.001454131	-0.801088325	-0.288605259	-1.888439167	-2.72552532	-0.471637107	-0.066512497	-0.449342285	-0.230738681	-0.43487472	-2.138885153	0.178323855	0.041040826	-0.233282258	-0.482113099	0.008918608	0.017319685	-5.528922728	-5.540645584	-5.642750311	-5.296522562	-0.879276924	-1.865974419	-0.962934675	-1.641026495
212_S.cerevisiae	1	-1.267885574	-0.986926395	-0.779031128	0.100414285	-0.271176067	-0.545292258	0.099299857	-0.563592821	-0.127196753	-0.051526082	-0.704721025	-0.791991795	-0.956921946	-1.602012719	-2.835844161	-2.933438925	-3.289153271	-0.924487694	-0.397411757	-0.497455868	-0.024463542	-0.813418943	-0.315506935	-0.366334953	-0.76829965	-0.876173216	-0.478665895	-0.187891464	-0.240859504	-0.791279608	-0.689059618	-0.820028455	-0.774806117	-2.751612855	-3.04233103	-2.811260091	-2.644818573
212_S.paradoxus	2	-0.192321728	-0.191118414	-0.02690042	0.45717014	0.774973148	0.609206961	0.105768038	-0.10333957	0.053538933	-1.243606667	-0.619449196	-0.192178493	-0.048829808	-0.838858603	-0.94666023	-1.635119001	-2.313549376	-0.567634981	-0.250468986	-0.096924164	-1.115533772	-0.942876529	-0.54829813	-0.148377993	-0.327008111	-0.308378572	-0.021488217	0.004023431	-0.022296645	-0.598982913	-0.369570735	-0.562950027	-0.597073002	-1.476469559	-1.785164788	-1.793764007	-2.088194156
212_S.mikatae	3	-0.434823098	-0.57876184	0.058370728	0.382385361	0.545992422	0.589778271	0.07599621	-0.715931379	-0.096046122	-0.380385474	-0.148269573	-1.36366883	-1.182417269	-1.828094995	-1.83147201	-1.798086213	-1.873813682	-0.811442481	-0.404689155	-0.331141931	-0.223321968	0.327636243	-0.058604027	-0.367142839	-0.514514138	-0.833788598	-0.521319578	-0.349792056	-0.622594682	-0.734277338	-0.455562048	-0.640795027	-0.535862165	-1.38001131	-1.495308746	-1.367170178	-1.586488146
212_S.kudriavzevii	4	0.41899077	-0.368985476	-1.115709527	-0.930770934	-1.009556658	-1.372267372	0.0185197	-0.124646241	0.061307588	-1.043788932	-0.556624106	0.066685103	0.287156922	0.514227359	-0.057977662	0.10867524	-0.478180016	-0.156515661	-0.539335347	-0.096419016	-0.074660686	-0.200838292	-0.186119538	-0.019865402	-0.029855103	-0.09980949	-0.254010223	0.256758338	-0.350574919	-0.974006093	-1.12384575	-1.076438269	-1.191145187	-0.091723021	-0.623517324	-0.157024097	-0.452053303
213_S.cerevisiae	1	0.596738017	0.398966499	0.612875531	-0.027343838	0.15861918	0.374077394	0.268521982	0.401650025	0.153763313	-0.483557861	0.500310523	-0.061665231	-0.211877953	-0.226663278	-0.132345013	0.006622666	0.049008354	-0.176311497	0.158665094	-0.08824717	0.135098118	-0.402336588	-0.276539897	0.21549219	-0.098991034	-0.052297531	0.135954646	0.574541239	-0.398845833	0.451847586	0.650802354	0.033620567	0.415515295	0.067650096	-0.041459911	0.066664166	0.100843838
213_S.paradoxus	2	1.164026571	0.668039728	0.778787646	0.086996628	0.097188951	-0.424495734	0.040226514	0.567517943	-0.433894952	0.879112929	0.212153744	-0.200784773	0.057136483	0.387485864	0.311272934	0.572385687	0.499738034	0.6920172	-0.116443419	0.147503544	0.064873466	0.30976548	0.157142682	-0.322212478	0.195879433	-0.145450344	-0.444766333	-0.1978929	-0.001016277	0.158350933	1.012891151	0.251960564	0.339620498	0.156218744	0.249037838	0.259596161	0.592466526
213_S.mikatae	3	1.512820206	1.149464451	0.771420769	0.879848139	0.532979062	0.428033387	-0.023707087	0.453611249	-0.342534533	-0.09913228	-0.251733008	-0.217506197	-0.148030558	0.10055789	0.091937462	-0.394693207	-0.093093906	0.085887233	0.686487152	-0.254518873	0.292186925	0.427531833	0.21940487	0.250425342	0.281923787	0.518435339	0.322969348	-0.388394469	0.289557264	0.886456045	1.012472034	0.747989014	0.924388269	0.150724685	0.177431724	0.0272291	0.084845941
213_S.kudriavzevii	4	0.206273236	0.581723032	1.000806722	1.605625801	1.325474813	1.250833237	0.154104666	0.478546695	0.60838628	1.414425807	1.060447589	-0.112381568	-0.163860609	-0.11014204	0.49717687	0.156654324	0.763477051	0.154220563	-0.041961908	0.17884864	-0.079833663	-0.355106933	-0.295875166	-0.083436269	0.150660823	0.046564345	-0.261594374	-0.534768277	-0.030775023	1.617300833	1.594987281	1.329383442	1.639593114	0.74659884	0.600613828	0.803268734	0.324144406
215_S.cerevisiae	1	0.569929276	0.5213246	0.513642411	0.449050048	-0.045304129	0.322495911	0.321685027	0.380194584	0.133074502	0.216254834	-0.529716735	1.414134693	0.17225183	0.094057171	-0.30853101	-0.229156166	0.175923937	-0.023903199	0.807568558	0.428898658	0.563277767	-0.101269227	-1.867176937	0.075533039	-0.013868395	0.070984569	0.797820082	0.519372858	-0.022687673	0.328903587	0.107393098	0.109109295	0.167045245	0.551924937	0.387367915	0.459556417	0.531586193
215_S.paradoxus	2	0.271380694	-0.083263061	0.23688872	-0.308790344	0.693467152	-0.024831469	0.531497813	0.289029961	-0.109609732	0.489714734	0.067562366	-0.617278509	-0.23167355	0.268121594	-0.265068486	0.016364267	-0.312408328	-0.046203236	0.20364591	-0.379784261	-0.554035016	-1.75931523	-3.040117294	0.020435496	-0.047064239	-0.146189455	-0.321556255	-0.450631741	0.004703657	0.956081621	1.195970387	0.374317111	0.358041198	0.555095072	0.126559617	0.299007231	0.355027612
215_S.mikatae	3	-1.180012755	-0.734694781	0.061944033	-0.005310947	0.033846984	0.111916789	0.119557177	-1.142109742	0.064967	0.41865766	0.17698964	-0.738744472	-0.704843669	-1.304588675	-1.364369303	-0.641441068	-0.409671066	-0.8514498	-0.54145546	-0.307446757	-1.071370933	-2.054649743	-0.881192552	0.751888413	0.437821138	-0.025375641	-0.226759728	-0.788544426	0.310722121	-0.731045149	-0.697233458	-0.722448407	-0.558431236	-0.312582223	-0.654996474	-0.261644128	-0.703472463
215_S.kudriavzevii	4	-0.695151857	-1.561147437	-0.554384444	-1.980642061	-0.810117778	-0.871005476	0.403681312	0.41142453	0.798699744	-0.136523203	0.627486087	0.315303408	0.319505349	0.271605349	0.036570085	0.16525314	-0.270496026	-0.336026715	-0.21423869	0.450470966	0.207196149	-1.431031252	-1.884108518	0.293364289	0.299881619	0.119319182	-0.421613629	-0.205698519	0.342088445	-1.374490453	-1.909840809	-2.092902856	-1.442882375	-0.070805133	-0.883536249	-0.034468571	-0.844893747
223_S.cerevisiae	1	-0.526507093	-0.507666047	-0.730710051	-0.734693852	-0.712944511	-0.546337328	-1.327212358	-0.906311987	-0.670866373	-0.861380168	0.244208957	0.789280526	0.505554119	0.732670011	0.595183577	-0.149896876	-0.641796737	-0.162532465	0.015703599	0.449753882	1.123871099	0.890073221	-1.120190234	-1.243298186	-1.517336597	-1.485139852	-1.577225283	-0.960777259	-0.670959649	-0.130291587	-0.029934306	0.414033472	0.259173713	-0.953558847	-1.245014407	-1.454395895	-1.214496768
223_S.paradoxus	2	-0.115498487	-0.738388065	-1.474361147	-1.177684904	-0.788454396	-0.627176823	-1.562840556	-0.880634563	-0.673257515	-1.194142809	-0.530740399	0.000144189	0.522342471	0.771078381	0.994409988	0.570187773	-0.315331053	-0.963267492	-0.798532991	-0.406593605	0.336431658	-0.050498165	-1.662563233	-1.728249724	-1.272417623	-1.300618868	-0.990831511	-0.594636587	-2.145971375	0.772425151	0.449650712	0.624050677	-0.105938875	-1.674690653	-0.869514709	-0.191098111	-0.8404605
223_S.mikatae	3	0.523765405	-0.07548485	-0.869393233	-0.979096802	-0.891588357	-1.079086665	-0.518752595	0.12044176	-0.809337495	-0.255262807	-0.524599146	1.077208418	1.387581377	1.803764662	1.223606904	1.151642978	0.885103953	0.661495777	-0.459720869	-0.122444273	0.895161057	-0.370146313	-0.379394393	-0.272044031	-0.243912573	0.249217411	0.681995932	-0.005609386	0.164179575	0.460439232	0.23259662	0.360706771	0.453522525	0.837074159	0.588797954	0.614876694	0.388248563
223_S.kudriavzevii	4	1.427024168	1.15194858	1.398573413	2.250218521	1.018445424	-0.0293199	-0.084922707	-0.058227866	1.061171437	-0.576075487	-0.906460981	-0.844729923	-0.301644061	0.898754429	0.293835542	1.185216266	0.940495063	-0.539492497	-0.946721272	-1.038757719	-1.424152158	-0.317717239	-0.516343185	-1.580189472	-1.359588117	-1.537004518	-1.517507858	-1.393967804	-1.48407613	0.85517713	0.94038021	0.661938665	0.683419491	0.278723449	-0.41766673	0.755265458	-0.300606173
224_S.cerevisiae	1	0.133686519	0.084799571	-0.757989393	-0.480468267	-0.837314395	-0.352876835	-1.362225176	-0.867389173	-0.887554609	-0.46936682	0.152233933	0.66662439	0.535126811	0.657156164	0.623816444	-0.351524078	-0.533140139	-0.22688534	0.000377767	0.266429724	1.212388704	0.944673565	-1.18033986	-1.19093485	-1.42712145	-1.482124104	-1.651788765	-1.240023744	-0.67844864	-0.156694906	-0.004737968	0.463980203	0.235800115	-0.940740928	-1.295330863	-1.423041607	-1.195532625
224_S.paradoxus	2	0.110522702	-0.396613932	-1.44408171	-1.394345928	-1.090188147	-0.805227578	-1.303238107	-0.820604594	-0.353491726	-1.534611546	-0.486886266	0.139578425	0.442392372	0.746513711	1.423018623	0.488709719	-0.241293054	-1.12456011	-1.146029551	-0.316849115	0.497611036	-0.066531358	-1.588337211	-1.687078676	-1.232978441	-1.195184511	-0.831765415	-0.813304974	-1.745338198	0.76073792	0.376213602	0.323727212	0.039245822	-2.157585219	-1.000132876	-0.183253293	-0.873708309
224_S.mikatae	3	0.779072484	-0.104179097	-0.128617449	-0.88702788	-0.939305659	-1.222765562	-0.262936215	0.386745573	-0.913124058	0.172772252	-0.42032718	1.182838488	1.397035728	1.83506581	1.310005639	1.256437428	0.909145864	0.490969601	-0.155903514	-0.093164719	1.058373515	-0.20711972	-0.145683311	-0.371654229	-0.292864163	0.296432072	0.470657517	0.01993734	0.443053659	0.570244002	0.218582571	0.459256106	0.431877337	0.753803964	0.712466068	0.639403842	0.453497533
224_S.kudriavzevii	4	1.466091828	1.383626744	1.407737153	2.127009299	0.904699878	-0.019122301	-0.19910569	0.07240305	0.871239614	-0.77162995	-0.760088457	-0.536876117	-0.134743071	1.061334186	0.198843925	1.186758759	0.92586061	-0.413463378	-1.336684603	-1.305011866	-1.264597988	-0.384440114	-0.549135982	-1.801313796	-1.42841194	-1.431783775	-1.603810953	-1.453085076	-1.339140542	0.663640379	1.019566697	0.723321989	0.872334267	0.190597159	-0.436446368	0.759197183	-0.110866157
230_S.cerevisiae	1	1.011618845	1.152593638	0.889266469	0.942595164	0.650354008	0.615037091	0.550924213	0.871256672	0.594861179	0.914843213	1.294798822	0.862415245	-0.409207067	-0.173919685	-0.622829565	-0.073761093	0.537509759	0.118848795	0.068638335	0.175251996	0.223433467	0.227328238	-0.08067149	-0.198162653	-0.046760327	0.220748118	-0.199798689	-0.330546155	-0.116985568	0.361970998	0.035915747	0.395699881	0.331178471	0.756393474	0.721926723	0.603837023	0.879447366
230_S.paradoxus	2	-0.182677055	-0.176886481	-0.217711985	-0.285013188	-0.263643814	-0.240258029	0.149728249	0.168122975	0.333017257	-0.039214558	-0.008444432	-0.279545188	-0.667395284	-0.785574358	-0.672629175	-0.838409167	-0.144857526	0.359696893	0.262655066	0.539813256	-0.102558274	-0.268175594	0.038466421	-0.730925878	-0.585168899	-0.2326174	-0.121276114	-0.464434534	-0.482342079	0.097871242	0.130043115	0.082970744	-0.375631765	0.454194916	0.622009338	0.401485884	0.14023514
230_S.mikatae	3	0.900622399	1.363229086	1.576811024	1.664054729	1.701813671	0.561655812	0.80166694	1.211392353	0.529053415	0.998592674	0.513975404	0.112093248	0.198744454	-0.38926971	-0.60563185	-0.468454839	0.511288516	0.543745274	1.484456253	0.713419331	0.443761161	-0.080910715	0.406863193	-0.324325324	-0.358312192	0.567208461	1.073378862	1.437235802	0.70033234	0.86003466	1.147843551	1.132643224	0.961023564	-0.031555183	1.093754969	0.952826519	1.044336461
230_S.kudriavzevii	4	-0.098050584	-0.899795364	-1.522406391	-1.476756204	-1.673323706	-2.136566224	0.15006856	0.330080686	-0.835339524	0.003840814	-0.027243586	0.015201822	-0.023004502	-0.301985393	-0.276249631	-0.568303736	-1.193625809	0.049890112	0.050727275	-0.019493651	0.048790228	0.453832405	0.562494812	-0.013229629	0.077822372	0.068436109	-0.018602844	0.52393619	0.182018215	-1.473818278	-1.287712866	-1.736775916	-1.590967854	-0.390211161	-0.471327118	-0.406121088	-0.326544064
240_S.cerevisiae	1	-0.254113536	0.018465532	-0.1726882	0.114424833	-0.447844736	-0.076443561	-0.070562925	0.065778811	-0.455890918	0.090457511	-1.166645466	0.023645498	-0.132805828	-2.142945212	-0.831947396	-3.354006048	-2.847881892	-0.056078838	-0.109742805	0.014621465	0.02212937	-0.019723911	-0.025246753	-0.253082904	-0.48423065	-0.333767455	-0.965173237	-0.789290654	-0.23640264	-0.08319177	0.14827897	-0.034283385	-0.185276158	-2.022834251	-2.312950031	-2.014998263	-1.602166168
240_S.paradoxus	2	-0.192506115	0.012428193	-1.058297349	0.009530235	-0.853783494	-1.075280361	-0.082677066	-0.0214504	0.052531394	0.005368044	-0.845409509	0.060061922	-0.176910793	-1.733438746	0.143935659	-1.700703199	-1.295382904	-0.062110473	-0.186486964	0.04479247	-0.095038239	-0.032775812	-0.039429889	-0.292014417	-0.468852355	-0.297947248	-0.868724437	-0.293062098	-0.477036176	0.242358246	-0.830480558	-1.648700147	-1.038503851	-0.831454573	-0.363966506	-0.090234649	-0.887256096
240_S.mikatae	3	0.099901018	0.107111005	-1.122078997	0.182136748	-0.839295804	0.128087179	0.069493613	0.022425459	-0.193760554	0.05126295	-0.11395883	-0.088100153	-0.033107338	-1.098648313	-0.025817427	-0.814658254	-0.706400278	-0.128635337	0.078394039	0.060069099	-0.327764457	0.124957125	0.013889055	-1.228584447	-0.467521868	-1.178927819	-1.128998596	0.15138853	-1.580202171	0.185701556	-0.288276854	0.073714477	-0.174711028	-1.805640408	-1.188296023	-0.882035054	-1.3570305
240_S.kudriavzevii	4	-0.02837225	-0.540431115	-3.213594154	-2.144345015	-4.293565855	-4.496155806	-0.066927794	0.048164942	-0.07730245	-0.471501493	-1.311008532	0.02994663	0.058264628	-0.964741666	-0.025186496	-2.241697264	-2.79982568	0.036401499	-0.25565088	0.132334261	-0.090104813	-0.128399904	-0.758205573	-0.106713869	0.137160404	-0.114154931	0.273139183	0.020118355	-0.086965028	-4.570742415	-4.61527102	-4.728060594	-4.408051499	-1.241217702	-2.055957007	-1.477274238	-2.036494391
243_S.cerevisiae	1	-0.321261605	-0.283941433	-0.07705295	0.384679657	-0.124710295	0.279233459	0.043501469	0.234404454	-0.388103076	0.069014449	-0.241718741	1.155166866	0.417451035	0.163403542	0.705471695	0.137091198	-0.888787926	0.378278977	0.341272535	0.329006107	0.254510396	0.180043302	0.599630353	0.152988825	-0.12903987	0.083659344	-0.163677997	-0.139838482	0.086046271	-0.525749914	0.173895062	0.005861337	-0.223519813	-0.433687103	-0.275353113	-0.198456505	-0.036363584
243_S.paradoxus	2	0.415048834	0.811531373	-0.418785893	0.452245911	-0.694026788	-0.389948201	0.05163726	0.378738716	-0.219765406	0.473087342	-0.404087915	0.793184831	0.952805582	0.129573463	0.90697735	0.442437911	0.248748393	-0.291764711	0.024344753	-0.132075747	0.220345532	0.477223289	0.643947695	0.157530386	-0.900319505	-0.723324782	-0.70716008	-0.441193349	-0.570444339	0.001437402	-0.577282904	0.003104052	-0.068127256	-0.061968314	0.675901684	0.639453285	0.194835519
